Season,TeamID,Quality
1986,1233,-3.579526697879702
1986,1234,-22.720642905801277
1986,1235,-19.92945960110405
1986,1238,-2.136342692984365
1986,1239,-17.746235853043363
1986,1242,-28.873111583917886
1986,1243,-16.394412205182384
1986,1245,-4.354974622251398
1986,1246,-29.25756820833328
1986,1247,-11.134166837917705
1986,1249,-11.145644572446455
1986,1250,-3.6767714143812684
1986,1256,-9.69118179645162
1986,1257,-26.331809870580514
1986,1259,-4.07177314507629
1986,1260,-7.3267487547645995
1986,1261,-21.15536013249103
1986,1265,-6.513091129132482
1986,1266,-16.897857925528452
1986,1267,-6.86062450542509
1986,1268,-24.517268769131096
1986,1270,-9.294809980906932
1986,1272,-25.1199032233088
1986,1275,-14.432926806975281
1986,1276,-29.212146447982416
1986,1277,-26.801345848038732
1986,1278,-14.335834557618833
1986,1279,-12.80805965285058
1986,1280,-11.487069813524087
1986,1281,-19.42693707461955
1986,1283,-8.45409915649743
1986,1285,-8.633786335631061
1986,1286,-5.224039675975163
1986,1290,-7.541492256610483
1986,1292,-11.684851448124311
1986,1293,-2.1454486487521693
1986,1296,-4.843003575185536
1986,1298,-20.161601508435425
1986,1299,-8.825695442141582
1986,1301,-25.904086966574983
1986,1304,-17.201647081173185
1986,1305,-1.9547434573422307
1986,1306,-0.12933249535656324
1986,1307,-9.824983341387261
1986,1310,-3.80364716590996
1986,1314,-35.6787482196572
1986,1318,-14.333122134358764
1986,1319,-8.114033334167917
1986,1322,-4.393156562793506
1986,1323,-25.816051151436266
1986,1325,-10.372519431099576
1986,1326,-19.693080115483564
1986,1328,-24.030192470994937
1986,1329,-12.878351310941321
1986,1330,-16.99073407505157
1986,1335,-6.691909073642856
1986,1336,-1.1636817480535857
1986,1337,-14.85969250200972
1986,1338,-21.12123709311731
1986,1343,-4.164425041457986
1986,1344,-18.081683118075826
1986,1345,-22.588109400767078
1986,1349,-0.17045753562483487
1986,1350,-15.384295905090545
1986,1352,0.09052048591612492
1986,1359,0.8243921451864547
1986,1360,-11.522545309603801
1986,1361,-4.867222970710041
1986,1364,-1.8170912765911775
1986,1368,-3.270242707104112
1986,1371,-12.556059674617055
1986,1373,-7.955713528195093
1986,1374,-10.852999803607885
1986,1375,-9.254176366469796
1986,1376,-13.012443904628281
1986,1378,-11.307058816361163
1986,1379,-11.216677264279555
1986,1380,-11.472525817457392
1986,1383,3.678028608969556
1986,1385,-27.142019832199477
1986,1386,-14.198069852211013
1986,1389,-7.8342104292220895
1986,1390,-6.721612864584527
1986,1393,-31.604426175261917
1986,1395,-14.63051219779705
1986,1396,-16.07752264265158
1986,1397,-15.901524239921146
1986,1398,0.30237459706874903
1986,1400,-11.71946261334119
1986,1401,-11.651747151017878
1986,1403,-7.962112871032575
1986,1405,-0.9621474270488634
1986,1409,-13.964857950827817
1986,1411,4.893670225152722
1986,1412,-20.657066051322133
1986,1414,-4.667513648375637
1986,1417,-10.019911089163882
1986,1418,-9.050809640014068
1986,1419,-12.10368553186028
1986,1424,-17.418547288217503
1986,1425,-6.165280911472976
1986,1428,-9.157040302503068
1986,1429,-1.6092398779063046
1986,1431,-13.422611050667124
1986,1433,-12.957713444986268
1986,1435,-13.030248458756294
1986,1437,-18.615726633461527
1986,1438,-23.473829684001103
1986,1439,-19.076466739139423
1986,1440,-0.49602798978268575
1986,1443,-17.764251816448137
1986,1444,-3.177200316155699
1986,1446,-0.9553904606366123
1986,1447,-3.6376439191039798
1986,1448,-9.544817829297724
1986,1449,-11.403233399844094
1986,1450,-5.490147511972964
1986,1451,-6.633495780818319
1986,1452,-14.71479416011203
1986,1455,-5.471624107257156
1986,1456,-1.0252316396095948
1986,1458,-10.958159932557587
1986,1461,-8.405451676168054
1986,1462,-13.893322240832127
1986,1463,-3.199994596247668
1986,1464,-1.6919410383713398
1987,1102,-2.5148356369838165
1987,1103,-12.66603984192891
1987,1104,-25.86880712250812
1987,1106,-0.6877040232283165
1987,1110,0.7763046981980248
1987,1112,-17.55964010084861
1987,1113,-8.329514713833696
1987,1114,-6.916286993096782
1987,1116,-16.93412706398365
1987,1119,-2.091902781801796
1987,1120,-21.516123520496645
1987,1122,-11.148036448629668
1987,1123,0.6763679415110638
1987,1124,-11.819811592321127
1987,1129,-12.886676030654044
1987,1130,-9.086017178124628
1987,1131,-10.10369469002676
1987,1133,-11.776279243028837
1987,1137,-3.4010347929718665
1987,1139,-3.360541250790873
1987,1140,-14.347555171205823
1987,1141,-10.764564499570776
1987,1143,-10.308747530824725
1987,1150,-6.638834490403804
1987,1151,-8.062392680788896
1987,1153,-2.2840153352222443
1987,1155,-25.39349053539136
1987,1156,-12.401123058734955
1987,1160,-5.589860659159831
1987,1161,-4.039627093834362
1987,1163,-6.047015940462588
1987,1164,5.235515694878676
1987,1165,-4.856279487709059
1987,1166,-2.982813779579693
1987,1168,-8.782297027013291
1987,1173,-5.281741992933102
1987,1177,-20.75431189985659
1987,1179,-10.063285259376196
1987,1180,-0.8203392816308989
1987,1181,-24.470829958257724
1987,1184,-11.836085467390847
1987,1186,9.75533611521924
1987,1187,-0.1207821532866146
1987,1191,-4.8923709323835105
1987,1193,-4.1782453425958215
1987,1196,-26.18503610954834
1987,1199,-11.607659015801763
1987,1200,-4.731879423439997
1987,1201,2.5414768107528154
1987,1204,-5.498056317022196
1987,1206,-5.1665109989376194
1987,1207,-24.153445806311595
1987,1208,-18.667939287257195
1987,1209,-1.476252240307499
1987,1210,-18.67312703520799
1987,1211,-8.536837069922662
1987,1212,0.09080597291399409
1987,1215,-1.9056399233838872
1987,1216,-3.0481619246015117
1987,1217,-0.7340105818894411
1987,1218,-0.8291167622395327
1987,1220,5.699603821428977
1987,1222,-18.41260988224676
1987,1223,-7.10632855863498
1987,1224,-10.071061966950628
1987,1225,-2.607847094284446
1987,1226,-4.313545366002846
1987,1228,-22.972442309020767
1987,1229,-11.58649283396963
1987,1231,-24.12622282416152
1987,1233,-2.9752144135051766
1987,1234,-25.113011606685138
1987,1235,-11.966298567440552
1987,1238,-1.8883466200710366
1987,1239,-12.806479108037705
1987,1242,-18.648763030480836
1987,1243,-15.667551126619113
1987,1245,-7.415649043809956
1987,1246,-17.949568966209675
1987,1247,-12.15952735446852
1987,1248,-4.848466342569961
1987,1249,-4.449415857052635
1987,1253,-2.5194716377138806
1987,1256,-10.628444134061294
1987,1257,-11.442485813688714
1987,1258,-0.3520449869402553
1987,1260,-9.04409890038723
1987,1261,-16.91294174085071
1987,1264,8.099632781533145
1987,1265,-6.684861000076586
1987,1267,-11.22824431361502
1987,1268,-12.731704633008963
1987,1270,-3.9657582460421743
1987,1272,-17.337344683396157
1987,1276,-19.032151419512772
1987,1277,-10.818675949481566
1987,1278,-5.835169189376516
1987,1279,-16.65521243744466
1987,1280,-5.131785651401761
1987,1281,-16.671315330744633
1987,1283,-16.396992213918974
1987,1285,-4.874345465671473
1987,1286,-9.287031729310646
1987,1287,-7.047119342855024
1987,1290,0.35225996813703997
1987,1292,-13.667530952322558
1987,1293,-2.7082830190673177
1987,1298,-14.382223526884893
1987,1299,-15.486072767638577
1987,1301,-18.321019141139534
1987,1304,-6.847529437686044
1987,1305,-3.9360618358792405
1987,1307,-10.416698693320344
1987,1309,-17.704519048286137
1987,1310,-12.91523929379508
1987,1314,-31.376150858237196
1987,1318,-12.026026163986346
1987,1319,-2.6369718827789064
1987,1322,-1.5051575136614237
1987,1323,-16.33202738507201
1987,1326,-18.98825139691426
1987,1328,-21.517472275373198
1987,1329,-5.463691501288932
1987,1331,-4.154600141673254
1987,1332,-7.789764843863608
1987,1333,-12.700648464877514
1987,1335,-7.4709828046304105
1987,1337,-3.8718445745451993
1987,1338,-23.005122892435946
1987,1339,-2.63267089424405
1987,1343,-2.8031541010449206
1987,1344,-21.680376652129162
1987,1345,-23.50316005246134
1987,1348,-8.87305149661583
1987,1349,-1.4546610736198686
1987,1350,-2.486198691898516
1987,1351,1.4322388620615911
1987,1353,0.6203426272782594
1987,1360,-13.291513255685254
1987,1362,-3.3091622361233366
1987,1363,-6.349042723747707
1987,1365,-6.840146813390036
1987,1371,-14.4044540588292
1987,1372,-6.488706417006116
1987,1374,-16.230892054709443
1987,1378,-2.8523445381388197
1987,1380,-10.006756964838305
1987,1383,4.525845573208849
1987,1385,-20.760833398132373
1987,1386,-7.1082567729035
1987,1387,-11.981125824166309
1987,1388,-4.146952085469541
1987,1389,-7.916121716486784
1987,1390,-7.574690121776669
1987,1391,-7.798221569161909
1987,1393,-23.568777577966152
1987,1395,-18.302422373676425
1987,1396,-17.728983880153358
1987,1397,-19.63558244971114
1987,1398,-5.861511857492421
1987,1400,-8.398077380296813
1987,1401,-12.487494204937748
1987,1403,-12.466135802907706
1987,1406,0.3108419454483196
1987,1409,-13.94375452751719
1987,1411,3.7109762105380506
1987,1412,-9.612643764378534
1987,1416,-0.007499573752563487
1987,1417,-16.55381532755324
1987,1418,-0.03798970490783323
1987,1424,-24.200811259115763
1987,1427,-2.803129025065913
1987,1428,-10.998725279439757
1987,1431,-15.79732179902958
1987,1432,2.3963469840523746
1987,1435,-16.2681357324648
1987,1437,-14.392794696692293
1987,1438,-21.13571949194295
1987,1443,-18.098274197672254
1987,1444,-0.33259503157253106
1987,1448,-13.783609350010257
1987,1449,-11.971692613766464
1987,1450,-2.440433400321486
1987,1451,1.0068294793050871
1987,1452,-13.91055705327512
1987,1455,-11.873946956080843
1987,1461,-12.405719176128246
1987,1462,-7.513540049090726
1987,1463,-3.504349410797422
1987,1464,-2.2816483224160153
1988,1103,-13.228830525617258
1988,1104,-11.69187292845872
1988,1106,5.401934282282715
1988,1108,2.9443586318751853
1988,1110,-1.6309717548798515
1988,1111,-1.183921782870351
1988,1112,-29.503661496312
1988,1114,-10.540366661385297
1988,1116,-18.007205180278728
1988,1117,-7.515692210135566
1988,1120,-21.215040977595507
1988,1122,-8.573083420123861
1988,1124,-12.956284405153566
1988,1129,-15.059402689031927
1988,1130,-17.92260230419687
1988,1131,-11.700788312611433
1988,1133,-18.165750362939747
1988,1137,-5.110867381693126
1988,1139,-3.5652388512273765
1988,1140,-19.179663568503752
1988,1147,2.33062173818126
1988,1150,-8.774794011925797
1988,1151,-6.721353335789358
1988,1152,0.2621334084623024
1988,1153,-9.43283125412427
1988,1154,5.389281807101854
1988,1155,-17.396944610023613
1988,1156,-10.550157333986233
1988,1160,-3.916790023279827
1988,1161,-13.19251464894648
1988,1163,-18.268481189534505
1988,1165,-6.515530117965492
1988,1168,-9.944333859462839
1988,1171,-7.727365181380199
1988,1172,-2.3936196155455836
1988,1173,-2.931375080022389
1988,1174,-7.092014671538893
1988,1177,-17.749410337188674
1988,1179,-8.42984594388294
1988,1180,-8.64372625961526
1988,1181,-31.405181188889063
1988,1182,0.7118494950904043
1988,1185,-6.293599513591473
1988,1190,0.10736743644000095
1988,1191,-13.613732470733686
1988,1192,-9.633680033995665
1988,1196,-22.0809032265715
1988,1199,-19.54479230119664
1988,1200,-8.786912208294757
1988,1202,-4.872724487079676
1988,1206,-6.988937918981313
1988,1207,-23.467177081018754
1988,1208,-18.527994460741937
1988,1209,0.25826282055466393
1988,1210,-21.85193298661998
1988,1216,-6.777234779977719
1988,1222,-10.02779051378697
1988,1228,-26.028687288436288
1988,1229,-9.631582365206494
1988,1231,-21.023618334668797
1988,1232,1.3221245579349998
1988,1234,-25.71893184152559
1988,1235,-18.366414039955497
1988,1241,0.6125442456271136
1988,1242,-20.183222101007246
1988,1243,-20.976986621790548
1988,1245,2.0956907035785446
1988,1246,-26.32610195228293
1988,1247,-14.591298470621341
1988,1248,-9.318226957063963
1988,1250,-9.392618045796377
1988,1253,-11.857605618983989
1988,1254,1.3120240001710473
1988,1257,-20.75816276387201
1988,1258,-17.152567334060784
1988,1261,-18.504907709233613
1988,1263,-1.9425487349405117
1988,1266,-4.651827292367536
1988,1267,-10.874342779362339
1988,1268,-19.861783061339654
1988,1272,-16.63780812064751
1988,1273,0.8033389043303256
1988,1274,-8.598657837579175
1988,1276,-25.826602836263394
1988,1277,-8.61859570984518
1988,1279,-12.188462738360709
1988,1280,-9.117556953006064
1988,1281,-24.070014723723062
1988,1283,-12.336036776511994
1988,1284,-2.4258911411936976
1988,1286,-6.297142218938831
1988,1292,-7.135473639590121
1988,1293,-9.969045089122298
1988,1298,-0.5120258326901963
1988,1299,-17.30456641824389
1988,1301,-25.708089021982804
1988,1304,-8.090328753639696
1988,1307,-13.331497812534344
1988,1308,-12.135808671149437
1988,1310,-5.206243715000188
1988,1314,-25.274977836264426
1988,1317,-8.720558518370975
1988,1319,0.9496187283370182
1988,1320,1.4272183425325864
1988,1321,-3.585356601301463
1988,1323,-19.351721725275258
1988,1326,-11.865884642407947
1988,1328,-35.564673932911155
1988,1329,-11.531244432017829
1988,1332,-5.554433339261328
1988,1333,-12.42104488644138
1988,1335,0.015833495085675522
1988,1337,-9.610573040920002
1988,1338,-25.746851350667058
1988,1343,-12.050705351435592
1988,1344,-10.890779087027633
1988,1345,-25.234667221593156
1988,1348,-15.106454853797525
1988,1350,-9.702361441099754
1988,1351,2.3598935824408303
1988,1352,-1.8150034209096637
1988,1356,-6.284497799413331
1988,1358,-3.188203756451389
1988,1361,-5.868270950331704
1988,1363,-7.297556824150724
1988,1364,-14.117054697167891
1988,1365,-9.92321808089826
1988,1371,-23.342634725068496
1988,1373,-13.91228772494115
1988,1374,-17.968199320703896
1988,1376,-15.626019429195917
1988,1379,-16.215890573858946
1988,1380,-11.682519240842257
1988,1385,-19.58746685639381
1988,1386,-5.185112469526823
1988,1387,-7.947073782555973
1988,1389,-8.963979012655178
1988,1390,-13.267128202131568
1988,1393,-31.17963343590376
1988,1395,-0.1729402386931878
1988,1396,-22.92127619294056
1988,1397,-15.960773612996789
1988,1400,-5.878617830687348
1988,1401,-4.851852657508215
1988,1409,-6.993922429858823
1988,1410,-0.4140947950381646
1988,1411,-4.979772920041727
1988,1412,-9.08676630881457
1988,1414,-7.260662969713646
1988,1418,-0.10545398521294244
1988,1419,-9.54918781320237
1988,1424,-21.83971737389276
1988,1427,-8.494683418664334
1988,1428,-14.89522589953603
1988,1429,-15.75299675287269
1988,1431,-16.483003542108868
1988,1433,-10.993823007439428
1988,1434,3.0766753609348005
1988,1435,-21.403235817417833
1988,1437,-21.305831933879293
1988,1438,-15.823857338160527
1988,1439,-17.449443356392386
1988,1440,1.806886615083903
1988,1442,-3.1671866268536606
1988,1443,-4.062017600003078
1988,1444,1.9857448140033
1988,1448,-10.564824018452514
1988,1449,-2.847507521464255
1988,1450,-3.648110589934917
1988,1451,2.482640205786744
1988,1452,-11.203069387771949
1988,1455,-13.796444468114919
1988,1461,-20.194380029422582
1988,1462,-18.23192390069059
1989,1103,-21.16972971422307
1989,1104,-17.53169936530996
1989,1106,-0.35330287354052536
1989,1108,10.109257338891249
1989,1110,-5.321872622990899
1989,1111,-8.023739977341604
1989,1112,-31.120233275222635
1989,1113,-6.046886148796244
1989,1114,-18.740345148278234
1989,1116,-25.65296394277283
1989,1117,-15.502418734466799
1989,1123,-15.433479259315003
1989,1129,-14.723829606481441
1989,1130,-13.337309933323887
1989,1131,-11.663488465765637
1989,1132,-2.8964745729153973
1989,1133,-9.792177686706907
1989,1137,-7.973192456079449
1989,1139,-5.558745808349188
1989,1140,-9.236401121513403
1989,1143,-14.142537047038823
1989,1147,-2.5812728537090917
1989,1150,-11.91566633192195
1989,1151,-6.54336070784601
1989,1153,-15.023449491916537
1989,1154,-7.419696038610638
1989,1155,-21.268945017114955
1989,1156,-11.194588264073179
1989,1161,-10.805433875176337
1989,1163,-23.05876943663254
1989,1164,-7.400448197890217
1989,1166,-11.467299594982396
1989,1168,-4.826234969111407
1989,1171,-6.868306099687494
1989,1173,-7.927469271654726
1989,1174,-3.13551792868262
1989,1177,-17.345280018170502
1989,1178,0.12385573371795448
1989,1179,-8.616982377828913
1989,1180,-1.6395848305132448
1989,1181,-35.13859028064569
1989,1182,-5.698550623483655
1989,1183,-8.887635435193232
1989,1190,-6.879454904827167
1989,1191,-19.799086664336247
1989,1196,-14.028938062912946
1989,1197,-5.7065992021449725
1989,1198,1.9457080558289017
1989,1199,-25.313101780590763
1989,1202,-4.284593562390241
1989,1204,-12.949509230828122
1989,1206,-7.069843977876125
1989,1207,-29.841110326910556
1989,1208,-14.721253026650398
1989,1210,-23.592008740591922
1989,1211,-8.633137192563018
1989,1212,-2.2667875292648185
1989,1217,1.2659286976584465
1989,1218,-11.476321136529142
1989,1222,-12.010967066670014
1989,1225,-19.03503752258968
1989,1227,-8.812476478532712
1989,1228,-33.033328322118464
1989,1229,-6.642692002714846
1989,1231,-27.575099494095276
1989,1234,-27.884016864228403
1989,1235,-17.289862053620155
1989,1238,-0.22280317309117983
1989,1242,-23.330192182181392
1989,1243,-20.479611603911568
1989,1245,-12.144764658262018
1989,1246,-11.329196908456934
1989,1247,-18.843552706564953
1989,1248,-5.475940890371769
1989,1249,-5.929897448713183
1989,1254,3.8540487967220765
1989,1256,-15.275951014510527
1989,1257,-26.012274809362566
1989,1258,-15.282599376618913
1989,1260,-6.793228461635536
1989,1261,-15.684498342781758
1989,1266,-8.778799963090831
1989,1267,-5.761663553486971
1989,1268,-13.938224150922702
1989,1269,2.1235694550820083
1989,1270,-5.6605765533488
1989,1272,-20.899544567937404
1989,1273,-1.9664406275405004
1989,1274,-11.646894403726613
1989,1275,-7.31696169372656
1989,1276,-35.1435436407347
1989,1277,-18.158223544946644
1989,1278,-22.278309687673424
1989,1279,-12.119911444197179
1989,1280,-11.178772301245626
1989,1281,-27.90151746350233
1989,1283,-14.712794039386994
1989,1284,-1.770536638489565
1989,1285,-10.268182029112031
1989,1286,-3.6377265496176645
1989,1287,-1.0578830524633502
1989,1292,-14.270792462353581
1989,1293,-11.263278613208866
1989,1301,-27.434725744772134
1989,1304,-13.000600684948916
1989,1305,-9.146852953059804
1989,1307,-14.752347478740733
1989,1308,-9.951431762063432
1989,1309,-11.810295752367532
1989,1314,-31.401297738433875
1989,1317,-2.0433429024138885
1989,1320,-9.19084437580747
1989,1321,-13.143844776397854
1989,1322,-3.8957101037207935
1989,1323,-18.238845355665138
1989,1325,-4.7639966214154414
1989,1326,-24.11846586369155
1989,1328,-30.356624333753825
1989,1329,-21.184472897272762
1989,1330,-10.812580484274827
1989,1331,-7.663745590359653
1989,1333,-20.04474525539941
1989,1335,-2.9583510306995744
1989,1336,-12.91702596733273
1989,1337,-12.57268487464262
1989,1338,-19.964571584755202
1989,1343,-9.09315904757093
1989,1344,-26.152951090430033
1989,1345,-22.29663876677072
1989,1347,3.10407447220578
1989,1349,-5.2067336983919805
1989,1350,-11.054805704523172
1989,1352,-5.423215224631616
1989,1353,-11.17695863542727
1989,1354,-10.060059938636865
1989,1356,-9.613888715215852
1989,1361,-5.842759996435142
1989,1362,-6.852182456521019
1989,1364,-11.106061814959475
1989,1365,-12.056511975708071
1989,1371,-28.18512381854074
1989,1373,-19.210353195637666
1989,1374,-9.068506974089235
1989,1375,-19.551879711531235
1989,1376,-17.973970240257277
1989,1379,-10.335993222956763
1989,1380,-9.370544788830424
1989,1381,0.4505466974379528
1989,1382,1.9663975235105449
1989,1383,4.347275348976149
1989,1385,-17.107775853978925
1989,1387,-16.465613393405143
1989,1388,-24.613514090143944
1989,1389,-9.081702618483996
1989,1390,-23.91683931643871
1989,1391,-10.411463166167328
1989,1393,-31.05646168649644
1989,1395,-8.668095033717973
1989,1396,-16.82263524671366
1989,1397,-16.860012028374527
1989,1400,-17.546790093676915
1989,1401,-10.767639225653681
1989,1403,-12.163583429158875
1989,1405,-5.22475533694126
1989,1406,-11.967123165443436
1989,1409,-8.58825859845428
1989,1412,-12.532399282412406
1989,1414,-2.0223361411654723
1989,1417,-16.82102631488552
1989,1418,-6.708835969320064
1989,1419,-2.6823907524183555
1989,1423,-5.932601353706389
1989,1424,-21.36317869756678
1989,1426,1.3794861257192128
1989,1427,-7.097339704341202
1989,1431,-18.379159508215142
